"word","freq","occurrence","anger","anticipation","disgust","joy","sadness","surprise","trust","fear","highest_possibility"
"joke",1,0.008849557522123894,0,0,0,1.7859131627712557e-5,0,0,0,0,"joy"
"jon",1,0.008849557522123894,0,1.9570093843780275e-5,0,0,0,0,0,0,"anticipation"
"jonah",1,0.008849557522123894,1.3980732941799512e-5,0,0,0,0,0,0,0,"anger"
"josh",1,0.008849557522123894,0,1.9752907469094894e-5,0,0,0,0,0,0,"anticipation"
"journal",1,0.008849557522123894,0,0,0,1.792726694835265e-5,0,0,0,0,"joy"
"journalist",1,0.008849557522123894,0,0,0,0,0,1.9568567137293044e-5,0,0,"surprise"
"journey",1,0.008849557522123894,0,0,0,1.7995924148719487e-5,0,0,0,0,"joy"
"juke",1,0.008849557522123894,0,0,0,1.8065109247802994e-5,0,0,0,0,"joy"
"jump",1,0.008849557522123894,0,0,0,1.8134828357508204e-5,0,0,0,0,"joy"
"junior",1,0.008849557522123894,0,0,3.179028918533205e-5,0,0,0,0,0,"disgust"
"kababi",1,0.008849557522123894,0,0,0,1.8205087684455135e-5,0,0,0,0,"joy"
"kaebedo",1,0.008849557522123894,0,1.9939168766081442e-5,0,0,0,0,0,0,"anticipation"
"kcal",1,0.008849557522123894,0,0,0,1.8275893531820634e-5,0,0,0,0,"joy"
"kenan",1,0.008849557522123894,0,2.0128976191645474e-5,0,0,0,0,0,0,"anticipation"
"kickabout",1,0.008849557522123894,0,2.032243198761441e-5,0,0,0,0,0,0,"anticipation"
"kickback",1,0.008849557522123894,0,0,0,1.8347252301223376e-5,0,0,0,0,"joy"
"killin",1,0.008849557522123894,0,0,0,1.841917049465319e-5,0,0,0,0,"joy"
"king",1,0.008849557522123894,0,0,0,1.8491654716445965e-5,0,0,0,0,"joy"
"kink",1,0.008849557522123894,0,2.0519642364378636e-5,0,0,0,0,0,0,"anticipation"
"knee",1,0.008849557522123894,0,0,0,1.8564711675305344e-5,0,0,0,0,"joy"
"knight",1,0.008849557522123894,0,0,0,0,0,0,9.788155589876446e-6,0,"trust"
"knowledg",1,0.008849557522123894,0,0,0,1.8638348186372516e-5,0,0,0,0,"joy"
"koa",1,0.008849557522123894,0,0,0,1.8712571173345515e-5,0,0,0,0,"joy"
"kong",1,0.008849557522123894,0,0,0,1.878738767064929e-5,0,0,0,0,"joy"
"krakoa",1,0.008849557522123894,0,0,0,1.886280482565811e-5,0,0,0,0,"joy"
"kumar",1,0.008849557522123894,0,0,0,0,0,2.012736115094436e-5,0,0,"surprise"
"kurl",1,0.008849557522123894,0,0,0,1.8938829900971665e-5,0,0,0,0,"joy"
"kwon",1,0.008849557522123894,0,0,0,1.9015470276746422e-5,0,0,0,0,"joy"
"kxjsjs",1,0.008849557522123894,0,0,0,1.9092733453083864e-5,0,0,0,0,"joy"
"lacross",1,0.008849557522123894,0,0,0,1.9170627052477147e-5,0,0,0,0,"joy"
"ladi",1,0.008849557522123894,0,0,0,0,0,2.0719006426189993e-5,0,0,"surprise"
"lambeau",1,0.008849557522123894,0,0,0,1.92491588223179e-5,0,0,0,0,"joy"
"laugh",1,0.008849557522123894,0,0,0,1.9328336637464912e-5,0,0,0,0,"joy"
"lay",1,0.008849557522123894,0,0,0,1.9408168502876424e-5,0,0,0,0,"joy"
"layout",1,0.008849557522123894,0,0,0,1.9488662556308e-5,0,0,0,0,"joy"
"lead",1,0.008849557522123894,0,0,0,0,3.9106705502233885e-5,0,0,0,"sadness"
"leader",1,0.008849557522123894,0,0,0,0,0,2.134648764394893e-5,0,0,"surprise"
"least",1,0.008849557522123894,0,0,0,1.9569827071077717e-5,0,0,0,0,"joy"
"left",1,0.008849557522123894,0,2.072071769532951e-5,0,0,0,0,0,0,"anticipation"
"leg",1,0.008849557522123894,0,0,0,1.9651670458900823e-5,0,0,0,0,"joy"
"legend",1,0.008849557522123894,0,2.092577272284204e-5,0,0,0,0,0,0,"anticipation"
"lekker",1,0.008849557522123894,0,2.1134926776610124e-5,0,0,0,0,0,0,"anticipation"
"leo",1,0.008849557522123894,0,0,0,1.9734201272795788e-5,0,0,0,0,"joy"
"lesbian",1,0.008849557522123894,0,0,3.390779052535516e-5,0,0,0,0,0,"disgust"
"levels”🤡",1,0.008849557522123894,0,0,0,1.9817428210063857e-5,0,0,0,0,"joy"
"liberti",1,0.008849557522123894,0,0,0,0,0,2.201316233664968e-5,0,0,"surprise"
"lie",1,0.008849557522123894,0,0,0,1.990136011534439e-5,0,0,0,0,"joy"
"link",1,0.008849557522123894,0,2.1348304005207224e-5,0,0,0,0,0,0,"anticipation"
"linkedin",1,0.008849557522123894,0,0,0,1.9986005983748068e-5,0,0,0,0,"joy"
"liquor",1,0.008849557522123894,0,2.1566033621816475e-5,0,0,0,0,0,0,"anticipation"
"list",1,0.008849557522123894,0,0,3.632750347440796e-5,0,0,0,0,0,"disgust"
"live",1,0.008849557522123894,0,0,0,2.007137496407053e-5,0,0,0,0,"joy"
"lizzi",1,0.008849557522123894,0,0,0,2.0157476362088573e-5,0,0,0,0,"joy"
"loan",1,0.008849557522123894,0,0,0,2.0244319643941684e-5,0,0,0,0,"joy"
"locat",1,0.008849557522123894,0,2.178825016515258e-5,0,0,0,0,0,0,"anticipation"
"lookup",1,0.008849557522123894,0,0,0,2.0331914439601273e-5,0,0,0,0,"joy"
"lost",1,0.008849557522123894,0,0,0,0,4.398771967405996e-5,0,0,0,"sadness"
"lover",1,0.008849557522123894,0,0,3.9119096619473174e-5,0,0,0,0,0,"disgust"
"lower",1,0.008849557522123894,0,0,0,2.0420270546430413e-005,0,0,0,0,"joy"
"lowkey",1,0.008849557522123894,0,2.2015093776682165e-5,0,0,0,0,0,0,"anticipation"
"lucki",1,0.008849557522123894,0,0,0,2.0509397932836754e-5,0,0,0,0,"joy"
"madden",1,0.008849557522123894,0,0,4.237543499371676e-5,0,0,0,0,0,"disgust"
"madison",1,0.008849557522123894,0,2.2246710495343277e-5,0,0,0,0,0,0,"anticipation"
"maf",1,0.008849557522123894,0,0,0,2.0599306742021554e-5,0,0,0,0,"joy"
"magi",1,0.008849557522123894,0,2.248325257106612e-5,0,0,0,0,0,0,"anticipation"
"majora’",1,0.008849557522123894,0,0,0,2.0690007295827737e-5,0,0,0,0,"joy"
"maori",1,0.008849557522123894,0,0,0,2.0781510098690043e-5,0,0,0,0,"joy"
"market",1,0.008849557522123894,0,2.2724878798509523e-5,0,0,0,0,0,0,"anticipation"
"marqu",1,0.008849557522123894,1.4498375647714888e-5,0,0,0,0,0,0,0,"anger"
"marquess",1,0.008849557522123894,0,0,0,0,0,2.2722820986428794e-5,0,0,"surprise"
"mass",1,0.008849557522123894,0,0,0,0,0,2.347975913483821e-5,0,0,"surprise"
"massiv",1,0.008849557522123894,0,0,0,2.0873825841690502e-5,0,0,0,0,"joy"
"may",1,0.008849557522123894,0,0,0,2.0966965406722404e-5,0,0,0,0,"joy"
"mcat",1,0.008849557522123894,0,0,0,2.106093987076634e-5,0,0,0,0,"joy"
"mcguir",1,0.008849557522123894,0,2.2971754872550364e-5,0,0,0,0,0,0,"anticipation"
"mean",1,0.008849557522123894,0,2.3224053767198294e-5,0,0,0,0,0,0,"anticipation"
"medic",1,0.008849557522123894,0,2.348195613975666e-5,0,0,0,0,0,0,"anticipation"
"medway",1,0.008849557522123894,0,0,0,2.1155760510281652e-5,0,0,0,0,"joy"
"medwaygo",1,0.008849557522123894,0,0,0,2.1251438805717118e-5,0,0,0,0,"joy"
"memo",1,0.008849557522123894,0,0,0,2.134798644614457e-5,0,0,0,0,"joy"
"memori",1,0.008849557522123894,0,2.3745650762214034e-5,0,0,0,0,0,0,"anticipation"
"men’",1,0.008849557522123894,0,0,0,2.1445415334019332e-5,0,0,0,0,"joy"
"mention",1,0.008849557522123894,0,0,0,2.1543737590071716e-5,0,0,0,0,"joy"
"mess",1,0.008849557522123894,0,2.4015334982031236e-5,0,0,0,0,0,0,"anticipation"
"metaversefood",1,0.008849557522123894,0,0,0,2.1642965558333575e-5,0,0,0,0,"joy"
"million",1,0.008849557522123894,0,0,0,0,0,2.4288864401352266e-5,0,0,"surprise"
"mine",1,0.008849557522123894,0,0,0,2.1743111811304513e-5,0,0,0,0,"joy"
"minn",1,0.008849557522123894,0,0,0,0,0,0,1.1186255599313412e-5,0,"trust"
"minnesota",1,0.008849557522123894,0,2.4291215214687463e-5,0,0,0,0,0,0,"anticipation"
"minut",1,0.008849557522123894,0,0,0,2.1844189155262098e-5,0,0,0,0,"joy"
"mistak",1,0.008849557522123894,0,2.457350747056897e-5,0,0,0,0,0,0,"anticipation"
"mix",1,0.008849557522123894,0,2.4862437919026884e-5,0,0,0,0,0,0,"anticipation"
"mizen",1,0.008849557522123894,0,0,0,2.194621063572093e-5,0,0,0,0,"joy"
"mma",1,0.008849557522123894,0,0,0,2.204918954304538e-5,0,0,0,0,"joy"
"mode",1,0.008849557522123894,0,2.515824349269937e-5,0,0,0,0,0,0,"anticipation"
"modifi",1,0.008849557522123894,0,0,0,2.215313941822109e-5,0,0,0,0,"joy"
"mom",1,0.008849557522123894,0,0,0,2.2258074058790505e-5,0,0,0,0,"joy"
"mon",1,0.008849557522123894,0,0,0,0,0,2.5155722135156962e-5,0,0,"surprise"
"mond",1,0.008849557522123894,0,0,0,2.2364007524957882e-5,0,0,0,0,"joy"
"mono",1,0.008849557522123894,0,2.546117253549207e-5,0,0,0,0,0,0,"anticipation"
"monolith",1,0.008849557522123894,0,0,0,2.2470954145869485e-5,0,0,0,0,"joy"
"monster",1,0.008849557522123894,0,2.5771485497941008e-5,0,0,0,0,0,0,"anticipation"
"multipl",1,0.008849557522123894,0,0,4.6223110735630844e-5,0,0,0,0,0,"disgust"
"myprotein",1,0.008849557522123894,0,2.6089455684050356e-5,0,0,0,0,0,0,"anticipation"
"nato",1,0.008849557522123894,0,0,0,2.257892852607479e-5,0,0,0,0,"joy"
"natti",1,0.008849557522123894,0,0,0,2.268794555217493e-5,0,0,0,0,"joy"
"natur",1,0.008849557522123894,0,0,0,2.279802039966459e-5,0,0,0,0,"joy"
"nba",1,0.008849557522123894,0,2.641537005410583e-5,0,0,0,0,0,0,"anticipation"
"ncpa",1,0.008849557522123894,0,2.6749530088420523e-5,0,0,0,0,0,0,"anticipation"
"near",1,0.008849557522123894,0,0,5.08392834033259e-5,0,0,0,0,0,"disgust"
"neg",1,0.008849557522123894,0,0,5.6479729872215806e-5,0,0,0,0,0,"disgust"
"nerd",1,0.008849557522123894,0,2.7092252717477425e-5,0,0,0,0,0,0,"anticipation"
"newfoundland",1,0.008849557522123894,0,0,0,2.290916853997412e-5,0,0,0,0,"joy"
"nfl",1,0.008849557522123894,0,0,0,2.3021405747718558e-5,0,0,0,0,"joy"
"nftcommun",1,0.008849557522123894,0,2.7443871324500864e-5,0,0,0,0,0,0,"anticipation"
"nftphilippin",1,0.008849557522123894,0,2.780473682712293e-5,0,0,0,0,0,0,"anticipation"
"nice",1,0.008849557522123894,0,0,0,2.313474810816087e-5,0,0,0,0,"joy"
"nich",1,0.008849557522123894,0,0,0,2.324921202489667e-5,0,0,0,0,"joy"
"nick",1,0.008849557522123894,0,0,0,0,5.026088691458262e-5,0,0,0,"sadness"
"nicknam",1,0.008849557522123894,0,0,0,2.3364814227768232e-5,0,0,0,0,"joy"
"non",1,0.008849557522123894,0,0,0,2.3481571781015768e-5,0,0,0,0,"joy"
"none",1,0.008849557522123894,0,0,0,2.3599502091674334e-5,0,0,0,0,"joy"
"noth",1,0.008849557522123894,0,2.8175218845522095e-5,0,0,0,0,0,0,"anticipation"
"nottingham",1,0.008849557522123894,0,0,0,2.371862291822502e-5,0,0,0,0,"joy"
"number",1,0.008849557522123894,0,0,0,2.383895237950946e-5,0,0,0,0,"joy"
"nyc",1,0.008849557522123894,0,2.85557069652078e-5,0,0,0,0,0,0,"anticipation"
"ofc",1,0.008849557522123894,0,0,0,2.3960508963917115e-5,0,0,0,0,"joy"
"offens",1,0.008849557522123894,0,0,6.352789511956634e-5,0,0,0,0,0,"disgust"
"ogi",1,0.008849557522123894,0,2.8946612103520014e-5,0,0,0,0,0,0,"anticipation"
"omegavers",1,0.008849557522123894,0,2.9348367989919746e-5,0,0,0,0,0,0,"anticipation"
"omggg",1,0.008849557522123894,0,2.9761432771280877e-5,0,0,0,0,0,0,"anticipation"
"oncologist…",1,0.008849557522123894,0,3.01862907546738e-5,0,0,0,0,0,0,"anticipation"
"onlin",1,0.008849557522123894,0,0,0,0,0,2.6086744527416655e-5,0,0,"surprise"
"opinion",1,0.008849557522123894,1.5055823769642573e-5,0,0,0,0,0,0,0,"anger"
"opportunist",1,0.008849557522123894,1.5657852279095303e-5,0,0,0,0,0,0,0,"anger"
"opt",1,0.008849557522123894,0,3.062345430157868e-5,0,0,0,0,0,0,"anticipation"
"organ",1,0.008849557522123894,0,0,0,2.408331153885499e-5,0,0,0,0,"joy"
"origin",1,0.008849557522123894,0,0,0,2.42073793605101e-5,0,0,0,0,"joy"
"outsid",1,0.008849557522123894,0,0,0,2.4332732083915262e-5,0,0,0,0,"joy"
"overbear",1,0.008849557522123894,0,0,0,2.4459389773329166e-5,0,0,0,0,"joy"
"overcom",1,0.008849557522123894,0,0,0,2.458737291294238e-5,0,0,0,0,"joy"
"overwatch",1,0.008849557522123894,0,0,0,2.471670241792124e-5,0,0,0,0,"joy"
"page",1,0.008849557522123894,0,0,0,2.4847399645802018e-5,0,0,0,0,"joy"
"pancak",1,0.008849557522123894,0,0,0,2.497948640824863e-5,0,0,0,0,"joy"
"paper",1,0.008849557522123894,0,0,0,2.511298498318723e-5,0,0,0,0,"joy"
"paralymp",1,0.008849557522123894,0,0,0,2.5247918127332097e-5,0,0,0,0,"joy"
"parent",1,0.008849557522123894,0,0,0,2.5384309089117425e-5,0,0,0,0,"joy"
"paul",1,0.008849557522123894,0,0,0,0,0,0,1.3050305056382414e-5,0,"trust"
"pax",1,0.008849557522123894,0,3.107346588910421e-5,0,0,0,0,0,0,"anticipation"
"peac",1,0.008849557522123894,0,0,0,2.5522181622050523e-5,0,0,0,0,"joy"
"peep",1,0.008849557522123894,0,0,0,2.5661559998502634e-5,0,0,0,0,"joy"
"penni",1,0.008849557522123894,0,0,0,2.5802469023953937e-5,0,0,0,0,"joy"
"perceiv",1,0.008849557522123894,1.6310031681643543e-5,0,0,0,0,0,0,0,"anger"
"percentag",1,0.008849557522123894,0,0,0,0,0,2.708932949533188e-5,0,0,"surprise"
"perfect",1,0.008849557522123894,0,0,0,2.59449340517106e-5,0,0,0,0,"joy"
"perform",1,0.008849557522123894,0,3.153690035564644e-5,0,0,0,0,0,0,"anticipation"
"perman",1,0.008849557522123894,0,0,7.258590289233416e-5,0,0,0,0,0,"disgust"
"personaltrain",1,0.008849557522123894,0,0,0,2.6088980998111945e-5,0,0,0,0,"joy"
"pfc",1,0.008849557522123894,0,0,0,2.6234636358247106e-5,0,0,0,0,"joy"
"phase",1,0.008849557522123894,0,0,0,2.6381927222201038e-5,0,0,0,0,"joy"
"phone",1,0.008849557522123894,0,0,0,2.6530881291850845e-5,0,0,0,0,"joy"
"piec",1,0.008849557522123894,0,3.201436735053342e-5,0,0,0,0,0,0,"anticipation"
"pineappl",1,0.008849557522123894,0,3.25065140096055e-5,0,0,0,0,0,0,"anticipation"
"pinoyatheist",1,0.008849557522123894,0,3.3014027881422024e-5,0,0,0,0,0,0,"anticipation"
"place",1,0.008849557522123894,0,0,0,2.6681526898234418e-5,0,0,0,0,"joy"
"plank",1,0.008849557522123894,0,0,0,2.6833893019514045e-5,0,0,0,0,"joy"
"plant",1,0.008849557522123894,0,0,0,2.6988009299559075e-5,0,0,0,0,"joy"
"play”",1,0.008849557522123894,0,0,0,2.714390606717261e-5,0,0,0,0,"joy"
"pleasant",1,0.008849557522123894,0,0,0,2.730161435598843e-5,0,0,0,0,"joy"
"plenti",1,0.008849557522123894,0,0,0,2.7461165925065554e-5,0,0,0,0,"joy"
"pls",1,0.008849557522123894,1.7018900891727685e-5,0,0,0,0,0,0,0,"anger"
"poker",1,0.008849557522123894,0,0,0,0,0,2.817205766726308e-5,0,0,"surprise"
"poland",1,0.008849557522123894,0,3.353764013191825e-5,0,0,0,0,0,0,"anticipation"
"polit",1,0.008849557522123894,0,0,0,2.762259328020913e-5,0,0,0,0,"joy"
"poomsa",1,0.008849557522123894,0,0,0,2.7785929696047783e-5,0,0,0,0,"joy"
"popcorn",1,0.008849557522123894,0,0,0,2.7951209238898818e-5,0,0,0,0,"joy"
"portland",1,0.008849557522123894,0,0,0,2.811846679045437e-5,0,0,0,0,"joy"
"possibl",1,0.008849557522123894,0,3.4078129058923224e-5,0,0,0,0,0,0,"anticipation"
"pot",1,0.008849557522123894,0,0,0,2.828773807232303e-5,0,0,0,0,"joy"
"potenti",1,0.008849557522123894,1.779218723580437e-5,0,0,0,0,0,0,0,"anger"
"potter",1,0.008849557522123894,0,0,0,2.8459059671463232e-5,0,0,0,0,"joy"
"power",1,0.008849557522123894,0,3.463632395206488e-5,0,0,0,0,0,0,"anticipation"
"practic",1,0.008849557522123894,0,0,0,0,0,0,1.565981178368466e-5,0,"trust"
"prep",1,0.008849557522123894,0,0,0,2.8632469066546496e-5,0,0,0,0,"joy"
"prepar",1,0.008849557522123894,0,0,0,2.8808004655290282e-5,0,0,0,0,"joy"
"pressur",1,0.008849557522123894,0,0,0,2.8985705782802483e-5,0,0,0,0,"joy"
"previous",1,0.008849557522123894,0,3.5213109338321705e-5,0,0,0,0,0,0,"anticipation"
"priorit",1,0.008849557522123894,0,0,0,2.9165612770981437e-5,0,0,0,0,"joy"
"problemat",1,0.008849557522123894,1.8639089286478312e-5,0,0,0,0,0,0,0,"anger"
"produc",1,0.008849557522123894,1.9570644508464536e-5,0,0,0,0,0,0,0,"anger"
"progress",1,0.008849557522123894,2.0600212947864365e-5,0,0,0,0,0,0,0,"anger"
"project",1,0.008849557522123894,0,0,0,2.934776694901754e-5,0,0,0,0,"joy"
"proper",1,0.008849557522123894,0,0,0,2.9532210685045068e-5,0,0,0,0,"joy"
"psychodrom",1,0.008849557522123894,0,0,0,2.971898741899495e-5,0,0,0,0,"joy"
"publish",1,0.008849557522123894,0,3.580942965893385e-5,0,0,0,0,0,0,"anticipation"
"pul",1,0.008849557522123894,0,0,0,2.9908141696702188e-5,0,0,0,0,"joy"
"pull",1,0.008849557522123894,0,0,0,0,0,2.934493857224154e-5,0,0,"surprise"
"punk",1,0.008849557522123894,0,0,0,3.009971920532399e-5,0,0,0,0,"joy"
"pupil",1,0.008849557522123894,0,0,0,3.029376681012789e-5,0,0,0,0,"joy"
"put",1,0.008849557522123894,0,0,0,0,0,3.061972099575724e-5,0,0,"surprise"
"quad",1,0.008849557522123894,0,0,0,3.0490332592712056e-5,0,0,0,0,"joy"
"quick",1,0.008849557522123894,0,3.642629442968594e-5,0,0,0,0,0,0,"anticipation"
"quidditch",1,0.008849557522123894,0,3.7064783943866985e-5,0,0,0,0,0,0,"anticipation"
"quit",1,0.008849557522123894,0,0,0,3.0689465890723194e-5,0,0,0,0,"joy"
"race",1,0.008849557522123894,0,0,0,3.0891217339141075e-5,0,0,0,0,"joy"
"radic",1,0.008849557522123894,0,3.772605558567685e-5,0,0,0,0,0,0,"anticipation"
"raincheck",1,0.008849557522123894,0,0,0,3.109563891320207e-5,0,0,0,0,"joy"
"random",1,0.008849557522123894,0,3.8411350831696155e-5,0,0,0,0,0,0,"anticipation"
"reach",1,0.008849557522123894,0,0,0,0,0,3.2010287899305626e-5,0,0,"surprise"
"reason",1,0.008849557522123894,0,3.912200302952417e-5,0,0,0,0,0,0,"anticipation"
"receiv",1,0.008849557522123894,2.1744122069836018e-5,0,0,0,0,0,0,0,"anger"
"recent",1,0.008849557522123894,0,0,0,3.130278397303839e-5,0,0,0,0,"joy"
"recept",1,0.008849557522123894,0,0,0,3.151270731011325e-5,0,0,0,0,"joy"
"recommend",1,0.008849557522123894,0,3.9859446056124694e-5,0,0,0,0,0,0,"anticipation"
"recov",1,0.008849557522123894,0,4.062522397417942e-5,0,0,0,0,0,0,"anticipation"
"rediscov",1,0.008849557522123894,0,0,0,3.172546519553713e-5,0,0,0,0,"joy"
"regard",1,0.008849557522123894,2.302253906420827e-5,0,0,0,0,0,0,0,"anger"
"rehears",1,0.008849557522123894,0,0,0,0,0,3.353316406401216e-5,0,0,"surprise"
"relationship",1,0.008849557522123894,0,0,0,3.194111543035438e-5,0,0,0,0,"joy"
"rememb",1,0.008849557522123894,0,0,0,3.21597173978947e-5,0,0,0,0,"joy"
"reminisc",1,0.008849557522123894,0,0,0,3.238133211828913e-5,0,0,0,0,"joy"
"remot",1,0.008849557522123894,0,0,0,0,0,3.520817587115108e-5,0,0,"surprise"
"res",1,0.008849557522123894,0,0,0,3.2606022305255535e-5,0,0,0,0,"joy"
"resid",1,0.008849557522123894,0,4.142100182328485e-5,0,0,0,0,0,0,"anticipation"
"richard”",1,0.008849557522123894,0,0,0,3.283385242526473e-5,0,0,0,0,"joy"
"ride",1,0.008849557522123894,0,0,0,3.3064888759204334e-5,0,0,0,0,"joy"
"rigbi",1,0.008849557522123894,0,0,0,3.3299199466664486e-5,0,0,0,0,"joy"
"right",1,0.008849557522123894,0,0,0,0,5.862085997382732e-5,0,0,0,"sadness"
"rise",1,0.008849557522123894,0,4.2248577704699195e-5,0,0,0,0,0,0,"anticipation"
"risk",1,0.008849557522123894,0,0,0,3.353685465297612e-5,0,0,0,0,"joy"
"river",1,0.008849557522123894,0,0,0,3.377792643914055e-5,0,0,0,0,"joy"
"rli",1,0.008849557522123894,0,4.31098963442279e-5,0,0,0,0,0,0,"anticipation"
"rockbal",1,0.008849557522123894,0,0,0,3.402248903479668e-5,0,0,0,0,"joy"
"rocket",1,0.008849557522123894,0,4.400706434856649e-5,0,0,0,0,0,0,"anticipation"
"rockitbal",1,0.008849557522123894,0,0,0,3.427061881438109e-5,0,0,0,0,"joy"
"rodger",1,0.008849557522123894,0,0,0,3.452239439664505e-5,0,0,0,0,"joy"
"rope",1,0.008849557522123894,0,0,0,3.4777896727702444e-5,0,0,0,0,"joy"
"roster",1,0.008849557522123894,0,0,0,3.503720916779288e-5,0,0,0,0,"joy"
"round",1,0.008849557522123894,0,0,0,0,7.031664057578908e-5,0,0,0,"sadness"
"roundnet",1,0.008849557522123894,0,0,0,3.530041758195525e-5,0,0,0,0,"joy"
"rugbi",1,0.008849557522123894,0,4.4942367407027034e-5,0,0,0,0,0,0,"anticipation"
"ruleset",1,0.008849557522123894,0,0,0,3.556761043481913e-5,0,0,0,0,"joy"
"saber",1,0.008849557522123894,0,4.5918289734336054e-5,0,0,0,0,0,0,"anticipation"
"sad",1,0.008849557522123894,0,0,0,3.583887888973353e-5,0,0,0,0,"joy"
"safe…smh",1,0.008849557522123894,0,0,8.465636527683105e-5,0,0,0,0,0,"disgust"
"save",1,0.008849557522123894,0,4.6937536102694174e-5,0,0,0,0,0,0,"anticipation"
"saw",1,0.008849557522123894,0,0,0,3.6114316912466715e-5,0,0,0,0,"joy"
"scammer",1,0.008849557522123894,2.4460670079318204e-5,0,0,0,0,0,0,0,"anger"
"scientist",1,0.008849557522123894,0,0,0,3.63940213797245e-5,0,0,0,0,"joy"
"score",1,0.008849557522123894,0,0,0,3.667809219275058e-5,0,0,0,0,"joy"
"scrap",1,0.008849557522123894,0,0,0,3.696663239628862e-5,0,0,0,0,"joy"
"scribe",1,0.008849557522123894,0,0,0,3.7259748303203666e-5,0,0,0,0,"joy"
"sea",1,0.008849557522123894,0,0,0,3.7557549625079505e-5,0,0,0,0,"joy"
"seat",1,0.008849557522123894,0,0,0,3.7860149609129054e-5,0,0,0,0,"joy"
"second",1,0.008849557522123894,0,0,0,0,0,3.7059319209188615e-5,0,0,"surprise"
"secret",1,0.008849557522123894,0,0,0,3.816766518177658e-5,0,0,0,0,"joy"
"sectarian",1,0.008849557522123894,0,0,0,0,0,0,1.9573712772899456e-5,0,"trust"
"seem",1,0.008849557522123894,0,0,0,0,0,3.9115916352646345e-5,0,0,"surprise"
"seen",1,0.008849557522123894,0,0,0,3.8480217099294235e-5,0,0,0,0,"joy"
"semaj",1,0.008849557522123894,0,0,0,3.879793010590071e-5,0,0,0,0,"joy"
"semest",1,0.008849557522123894,0,4.800305687451764e-5,0,0,0,0,0,0,"anticipation"
"senat",1,0.008849557522123894,0,4.9118076523727066e-005,0,0,0,0,0,0,"anticipation"
"send",1,0.008849557522123894,0,5.028612622625529e-5,0,0,0,0,0,0,"anticipation"
"senior",1,0.008849557522123894,0,0,0,3.912093309975655e-5,0,0,0,0,"joy"
"session",1,0.008849557522123894,0,5.151108121359683e-5,0,0,0,0,0,0,"anticipation"
"set",1,0.008849557522123894,0,0,0,3.9449359307320463e-005,0,0,0,0,"joy"
"shake",1,0.008849557522123894,0,0,0,3.978334646656197e-5,0,0,0,0,"joy"
"shame",1,0.008849557522123894,0,5.279720372179608e-5,0,0,0,0,0,0,"anticipation"
"shes",1,0.008849557522123894,0,0,0,0,0,4.1414180656546655e-5,0,0,"surprise"
"shit",1,0.008849557522123894,0,0,0,0,8.78423644546976e-5,0,0,0,"sadness"
"shock",1,0.008849557522123894,0,0,0,0,0,4.3999367255019185e-5,0,0,"surprise"
"short",1,0.008849557522123894,0,5.4149192538780254e-5,0,0,0,0,0,0,"anticipation"
"shot",1,0.008849557522123894,0,5.557224036377636e-5,0,0,0,0,0,0,"anticipation"
"shout",1,0.008849557522123894,0,0,0,4.012303701955961e-5,0,0,0,0,"joy"
"showcas",1,0.008849557522123894,0,5.707210045459351e-5,0,0,0,0,0,0,"anticipation"
"signific",1,0.008849557522123894,0,0,0,0,0,4.692878285491533e-5,0,0,"surprise"
"sim",1,0.008849557522123894,0,0,0,4.0468578315050693e-005,0,0,0,0,"joy"
"skate",1,0.008849557522123894,0,0,0,4.082012282153743e-5,0,0,0,0,"joy"
"skater",1,0.008849557522123894,0,0,0,4.1177828351597204e-5,0,0,0,0,"joy"
"skill",1,0.008849557522123894,0,0,0,4.154185829808999e-5,0,0,0,0,"joy"
"skol",1,0.008849557522123894,0,0,0,4.191238188300601e-5,0,0,0,0,"joy"
"slap",1,0.008849557522123894,0,0,1.0154175301919388e-4,0,0,0,0,0,"disgust"
"sleep",1,0.008849557522123894,0,5.865516436600271e-5,0,0,0,0,0,0,"anticipation"
"snag",1,0.008849557522123894,0,0,0,4.228957441974956e-5,0,0,0,0,"joy"
"soldier",1,0.008849557522123894,0,0,0,4.267361758971325e-5,0,0,0,0,"joy"
"som",1,0.008849557522123894,0,6.0328552993967745e-5,0,0,0,0,0,0,"anticipation"
"somewher",1,0.008849557522123894,0,0,0,4.3064699734059316e-5,0,0,0,0,"joy"
"sore",1,0.008849557522123894,0,0,0,4.346301616169245e-5,0,0,0,0,"joy"
"sorri",1,0.008849557522123894,0,0,0,0,1.1700391686239553e-4,0,0,0,"sadness"
"sort",1,0.008849557522123894,0,0,0,4.386876947448231e-5,0,0,0,0,"joy"
"sound",1,0.008849557522123894,0,6.210022366075644e-5,0,0,0,0,0,0,"anticipation"
"south",1,0.008849557522123894,0,6.39790966378945e-5,0,0,0,0,0,0,"anticipation"
"spare",1,0.008849557522123894,0,0,0,0,0,5.0276083535270604e-5,0,0,"surprise"
"special",1,0.008849557522123894,0,0,0,4.428216991087335e-5,0,0,0,0,"joy"
"spencer",1,0.008849557522123894,0,0,0,4.4703435709106526e-5,0,0,0,0,"joy"
"spend",1,0.008849557522123894,0,0,0,4.51327934913711e-5,0,0,0,0,"joy"
"spike",1,0.008849557522123894,0,0,0,4.5570478670307485e-5,0,0,0,0,"joy"
"spikebal",1,0.008849557522123894,0,0,0,4.6016735879393026e-5,0,0,0,0,"joy"
